Timestamp,Intersection_ID,Vehicle_Count,Avg_Speed,Queue_Length,Occupancy_Pct,Delay_Seconds,Weather,Incident_Flag,Lane_Count,Time_of_Day,Day_of_Week
2026-01-08 20:00:00,INT_01,67,42.44,1,100.0,8.16,Clear,0,3,Evening,Thursday
2026-01-08 20:00:00,INT_02,42,41.26,1,100.0,8.43,Clear,0,2,Evening,Thursday
2026-01-08 20:00:00,INT_03,34,32.08,1,100.0,11.52,Heavy_Rain,0,2,Evening,Thursday
2026-01-08 20:00:00,INT_04,51,41.28,1,100.0,11.05,Clear,0,3,Evening,Thursday
2026-01-08 20:15:00,INT_01,55,37.82,2,100.0,13.23,Rain,0,3,Evening,Thursday
2026-01-08 20:15:00,INT_02,47,38.36,1,100.0,5.33,Clear,0,2,Evening,Thursday
2026-01-08 20:15:00,INT_03,38,37.21,2,100.0,14.7,Rain,0,2,Evening,Thursday
2026-01-08 20:15:00,INT_04,55,38.03,2,100.0,11.37,Clear,0,3,Evening,Thursday
2026-01-08 20:30:00,INT_01,51,38.01,2,100.0,9.91,Rain,0,3,Evening,Thursday
2026-01-08 20:30:00,INT_02,41,43.07,0,100.0,6.33,Clear,0,2,Evening,Thursday
2026-01-08 20:30:00,INT_03,35,45.86,0,100.0,5.22,Clear,0,2,Evening,Thursday
2026-01-08 20:30:00,INT_04,51,38.78,1,100.0,7.19,Rain,0,3,Evening,Thursday
2026-01-08 20:45:00,INT_01,68,42.71,1,100.0,7.35,Clear,0,3,Evening,Thursday
2026-01-08 20:45:00,INT_02,42,43.65,0,100.0,4.65,Clear,0,2,Evening,Thursday
2026-01-08 20:45:00,INT_03,33,44.68,0,100.0,3.19,Clear,0,2,Evening,Thursday
2026-01-08 20:45:00,INT_04,50,40.88,1,100.0,4.52,Clear,0,3,Evening,Thursday
2026-01-08 21:00:00,INT_01,61,43.21,1,100.0,8.06,Clear,0,3,Night,Thursday
2026-01-08 21:00:00,INT_02,47,32.65,3,100.0,16.99,Heavy_Rain,0,2,Night,Thursday
2026-01-08 21:00:00,INT_03,36,39.9,1,100.0,7.45,Fog,0,2,Night,Thursday
2026-01-08 21:00:00,INT_04,54,38.6,1,100.0,10.42,Clear,0,3,Night,Thursday
2026-01-08 21:15:00,INT_01,65,39.54,2,100.0,10.51,Clear,0,3,Night,Thursday
2026-01-08 21:15:00,INT_02,43,45.73,1,100.0,10.13,Clear,0,2,Night,Thursday
2026-01-08 21:15:00,INT_03,40,37.3,1,100.0,12.69,Fog,0,2,Night,Thursday
2026-01-08 21:15:00,INT_04,57,33.78,3,100.0,14.65,Rain,0,3,Night,Thursday
2026-01-08 21:30:00,INT_01,54,43.87,1,100.0,6.47,Clear,0,3,Night,Thursday
2026-01-08 21:30:00,INT_02,53,40.16,2,100.0,12.46,Clear,0,2,Night,Thursday
2026-01-08 21:30:00,INT_03,34,48.73,0,100.0,3.03,Clear,0,2,Night,Thursday
2026-01-08 21:30:00,INT_04,54,33.68,2,100.0,15.94,Rain,0,3,Night,Thursday
2026-01-08 21:45:00,INT_01,56,40.66,2,100.0,9.15,Clear,0,3,Night,Thursday
2026-01-08 21:45:00,INT_02,47,36.85,1,100.0,11.32,Rain,0,2,Night,Thursday
2026-01-08 21:45:00,INT_03,32,40.21,1,100.0,7.08,Fog,0,2,Night,Thursday
2026-01-08 21:45:00,INT_04,58,35.24,2,100.0,12.45,Rain,0,3,Night,Thursday
2026-01-08 22:00:00,INT_01,58,34.61,3,100.0,19.82,Fog,0,3,Night,Thursday
2026-01-08 22:00:00,INT_02,49,25.97,1,100.0,14.12,Clear,1,2,Night,Thursday
2026-01-08 22:00:00,INT_03,39,31.88,2,100.0,16.34,Heavy_Rain,0,2,Night,Thursday
2026-01-08 22:00:00,INT_04,55,39.57,1,100.0,5.52,Clear,0,3,Night,Thursday
2026-01-08 22:15:00,INT_01,69,24.13,4,100.0,26.12,Clear,1,3,Night,Thursday
2026-01-08 22:15:00,INT_02,45,42.48,1,100.0,0.11,Clear,0,2,Night,Thursday
2026-01-08 22:15:00,INT_03,33,36.27,1,100.0,8.08,Fog,0,2,Night,Thursday
2026-01-08 22:15:00,INT_04,47,45.02,0,100.0,4.92,Clear,0,3,Night,Thursday
2026-01-08 22:30:00,INT_01,58,39.83,2,100.0,9.16,Clear,0,3,Night,Thursday
2026-01-08 22:30:00,INT_02,49,41.08,1,100.0,10.08,Clear,0,2,Night,Thursday
2026-01-08 22:30:00,INT_03,35,46.94,0,100.0,2.09,Clear,0,2,Night,Thursday
2026-01-08 22:30:00,INT_04,57,32.88,3,100.0,17.19,Heavy_Rain,0,3,Night,Thursday
2026-01-08 22:45:00,INT_01,67,41.13,1,100.0,6.99,Clear,0,3,Night,Thursday
2026-01-08 22:45:00,INT_02,49,42.93,0,100.0,1.53,Clear,0,2,Night,Thursday
2026-01-08 22:45:00,INT_03,35,42.29,1,100.0,7.51,Clear,0,2,Night,Thursday
2026-01-08 22:45:00,INT_04,51,42.27,1,100.0,8.04,Clear,0,3,Night,Thursday
2026-01-08 23:00:00,INT_01,53,37.93,1,100.0,10.32,Clear,0,3,Night,Thursday
2026-01-08 23:00:00,INT_02,40,49.01,0,100.0,0.0,Clear,0,2,Night,Thursday
2026-01-08 23:00:00,INT_03,40,40.51,1,100.0,5.58,Clear,0,2,Night,Thursday
2026-01-08 23:00:00,INT_04,49,42.7,1,100.0,3.8,Clear,0,3,Night,Thursday
2026-01-08 23:15:00,INT_01,63,41.85,1,100.0,8.55,Clear,0,3,Night,Thursday
2026-01-08 23:15:00,INT_02,46,31.35,2,100.0,13.95,Heavy_Rain,0,2,Night,Thursday
2026-01-08 23:15:00,INT_03,35,35.61,2,100.0,7.31,Heavy_Rain,0,2,Night,Thursday
2026-01-08 23:15:00,INT_04,58,35.9,2,100.0,15.77,Rain,0,3,Night,Thursday
2026-01-08 23:30:00,INT_01,60,30.58,2,100.0,14.98,Rain,1,3,Night,Thursday
2026-01-08 23:30:00,INT_02,47,40.85,2,100.0,11.22,Clear,0,2,Night,Thursday
2026-01-08 23:30:00,INT_03,33,44.43,1,100.0,6.47,Clear,0,2,Night,Thursday
2026-01-08 23:30:00,INT_04,47,40.61,1,100.0,7.5,Clear,0,3,Night,Thursday
2026-01-08 23:45:00,INT_01,67,35.55,3,100.0,12.85,Clear,0,3,Night,Thursday
2026-01-08 23:45:00,INT_02,39,41.51,1,100.0,5.77,Clear,0,2,Night,Thursday
2026-01-08 23:45:00,INT_03,33,40.17,1,100.0,9.75,Rain,0,2,Night,Thursday
2026-01-08 23:45:00,INT_04,56,43.25,1,100.0,4.92,Clear,0,3,Night,Thursday
2026-01-09 00:00:00,INT_01,54,40.64,1,100.0,6.44,Clear,0,3,Night,Friday
2026-01-09 00:00:00,INT_02,43,40.66,1,100.0,10.04,Rain,0,2,Night,Friday
2026-01-09 00:00:00,INT_03,30,45.19,0,100.0,2.51,Clear,0,2,Night,Friday
2026-01-09 00:00:00,INT_04,47,42.74,1,100.0,6.77,Clear,0,3,Night,Friday
2026-01-09 00:15:00,INT_01,65,43.74,0,100.0,5.79,Clear,0,3,Night,Friday
2026-01-09 00:15:00,INT_02,44,38.53,1,100.0,5.88,Clear,0,2,Night,Friday
2026-01-09 00:15:00,INT_03,37,47.03,1,100.0,5.39,Clear,0,2,Night,Friday
2026-01-09 00:15:00,INT_04,47,42.55,1,100.0,7.44,Clear,0,3,Night,Friday
2026-01-09 00:30:00,INT_01,57,27.54,2,100.0,17.77,Clear,1,3,Night,Friday
2026-01-09 00:30:00,INT_02,37,41.29,1,100.0,5.01,Rain,0,2,Night,Friday
2026-01-09 00:30:00,INT_03,40,40.51,1,100.0,5.04,Clear,0,2,Night,Friday
2026-01-09 00:30:00,INT_04,48,35.81,2,100.0,13.25,Rain,0,3,Night,Friday
2026-01-09 00:45:00,INT_01,57,27.3,3,100.0,19.82,Heavy_Rain,0,3,Night,Friday
2026-01-09 00:45:00,INT_02,47,39.42,1,100.0,7.25,Rain,0,2,Night,Friday
2026-01-09 00:45:00,INT_03,36,45.08,1,100.0,4.93,Clear,0,2,Night,Friday
2026-01-09 00:45:00,INT_04,54,35.6,2,100.0,17.74,Clear,1,3,Night,Friday
2026-01-09 01:00:00,INT_01,68,32.61,3,100.0,19.58,Rain,0,3,Night,Friday
2026-01-09 01:00:00,INT_02,41,42.54,0,100.0,6.63,Clear,0,2,Night,Friday
2026-01-09 01:00:00,INT_03,37,42.71,1,100.0,5.62,Clear,0,2,Night,Friday
2026-01-09 01:00:00,INT_04,43,39.32,1,100.0,8.1,Rain,0,3,Night,Friday
2026-01-09 01:15:00,INT_01,64,40.45,1,100.0,5.98,Clear,0,3,Night,Friday
2026-01-09 01:15:00,INT_02,46,36.7,2,100.0,13.07,Rain,0,2,Night,Friday
2026-01-09 01:15:00,INT_03,35,32.84,2,100.0,16.62,Heavy_Rain,0,2,Night,Friday
2026-01-09 01:15:00,INT_04,57,38.61,2,100.0,11.36,Clear,0,3,Night,Friday
2026-01-09 01:30:00,INT_01,64,42.29,1,100.0,5.87,Clear,0,3,Night,Friday
2026-01-09 01:30:00,INT_02,46,42.02,1,100.0,6.07,Clear,0,2,Night,Friday
2026-01-09 01:30:00,INT_03,36,44.0,0,100.0,1.98,Clear,0,2,Night,Friday
2026-01-09 01:30:00,INT_04,45,41.66,1,100.0,10.32,Clear,0,3,Night,Friday
2026-01-09 01:45:00,INT_01,58,40.87,1,100.0,9.45,Clear,0,3,Night,Friday
2026-01-09 01:45:00,INT_02,49,35.34,2,100.0,10.03,Fog,0,2,Night,Friday
2026-01-09 01:45:00,INT_03,35,39.75,2,100.0,6.36,Clear,0,2,Night,Friday
2026-01-09 01:45:00,INT_04,48,35.17,2,100.0,12.84,Rain,0,3,Night,Friday
2026-01-09 02:00:00,INT_01,63,34.43,2,100.0,15.33,Rain,0,3,Night,Friday
2026-01-09 02:00:00,INT_02,48,37.42,1,100.0,11.05,Rain,0,2,Night,Friday
2026-01-09 02:00:00,INT_03,33,45.69,0,100.0,0.0,Clear,0,2,Night,Friday
2026-01-09 02:00:00,INT_04,43,45.39,1,100.0,3.21,Clear,0,3,Night,Friday
2026-01-09 02:15:00,INT_01,57,38.53,1,100.0,8.67,Clear,0,3,Night,Friday
2026-01-09 02:15:00,INT_02,39,44.7,1,100.0,5.01,Clear,0,2,Night,Friday
2026-01-09 02:15:00,INT_03,30,44.17,1,100.0,6.63,Clear,0,2,Night,Friday
2026-01-09 02:15:00,INT_04,56,41.48,2,100.0,10.42,Clear,0,3,Night,Friday
2026-01-09 02:30:00,INT_01,64,40.04,1,100.0,6.64,Clear,0,3,Night,Friday
2026-01-09 02:30:00,INT_02,48,41.14,1,100.0,5.93,Clear,0,2,Night,Friday
2026-01-09 02:30:00,INT_03,37,47.51,0,100.0,3.28,Clear,0,2,Night,Friday
2026-01-09 02:30:00,INT_04,48,40.33,1,100.0,4.02,Clear,0,3,Night,Friday
2026-01-09 02:45:00,INT_01,49,39.65,1,100.0,7.38,Clear,0,3,Night,Friday
2026-01-09 02:45:00,INT_02,43,46.55,0,100.0,1.22,Clear,0,2,Night,Friday
2026-01-09 02:45:00,INT_03,38,45.02,0,100.0,2.75,Clear,0,2,Night,Friday
2026-01-09 02:45:00,INT_04,55,39.25,2,100.0,9.6,Clear,0,3,Night,Friday
2026-01-09 03:00:00,INT_01,61,40.68,2,100.0,12.6,Clear,0,3,Night,Friday
2026-01-09 03:00:00,INT_02,44,43.66,0,100.0,9.89,Clear,0,2,Night,Friday
2026-01-09 03:00:00,INT_03,33,40.17,1,100.0,6.06,Clear,0,2,Night,Friday
2026-01-09 03:00:00,INT_04,51,35.68,2,100.0,10.23,Fog,0,3,Night,Friday
2026-01-09 03:15:00,INT_01,57,39.69,1,100.0,10.01,Clear,0,3,Night,Friday
2026-01-09 03:15:00,INT_02,50,40.93,1,100.0,9.46,Clear,0,2,Night,Friday
2026-01-09 03:15:00,INT_03,31,45.28,1,100.0,3.71,Clear,0,2,Night,Friday
2026-01-09 03:15:00,INT_04,47,36.22,1,100.0,11.98,Rain,0,3,Night,Friday
2026-01-09 03:30:00,INT_01,63,40.78,1,100.0,4.91,Clear,0,3,Night,Friday
2026-01-09 03:30:00,INT_02,47,42.72,1,100.0,7.2,Clear,0,2,Night,Friday
2026-01-09 03:30:00,INT_03,36,38.72,1,100.0,10.87,Clear,1,2,Night,Friday
2026-01-09 03:30:00,INT_04,46,42.2,1,100.0,5.43,Clear,0,3,Night,Friday
2026-01-09 03:45:00,INT_01,61,39.38,2,100.0,10.69,Clear,0,3,Night,Friday
2026-01-09 03:45:00,INT_02,43,29.35,2,100.0,13.72,Heavy_Rain,0,2,Night,Friday
2026-01-09 03:45:00,INT_03,34,45.14,0,100.0,0.98,Clear,0,2,Night,Friday
2026-01-09 03:45:00,INT_04,49,34.17,2,100.0,11.75,Fog,0,3,Night,Friday
2026-01-09 04:00:00,INT_01,62,31.36,3,100.0,15.36,Fog,0,3,Night,Friday
2026-01-09 04:00:00,INT_02,44,43.98,0,100.0,1.29,Clear,0,2,Night,Friday
2026-01-09 04:00:00,INT_03,36,42.8,1,100.0,6.79,Clear,0,2,Night,Friday
2026-01-09 04:00:00,INT_04,54,34.78,2,100.0,14.45,Rain,0,3,Night,Friday
2026-01-09 04:15:00,INT_01,62,40.87,1,100.0,11.11,Clear,0,3,Night,Friday
2026-01-09 04:15:00,INT_02,39,46.73,0,100.0,3.06,Clear,0,2,Night,Friday
2026-01-09 04:15:00,INT_03,39,45.54,0,100.0,1.64,Rain,0,2,Night,Friday
2026-01-09 04:15:00,INT_04,43,38.26,1,100.0,5.49,Rain,0,3,Night,Friday
2026-01-09 04:30:00,INT_01,62,37.66,2,100.0,10.54,Clear,0,3,Night,Friday
2026-01-09 04:30:00,INT_02,48,44.49,0,100.0,6.27,Clear,0,2,Night,Friday
2026-01-09 04:30:00,INT_03,33,40.18,1,100.0,10.5,Rain,0,2,Night,Friday
2026-01-09 04:30:00,INT_04,53,41.75,1,100.0,8.61,Clear,0,3,Night,Friday
2026-01-09 04:45:00,INT_01,61,36.33,2,100.0,15.85,Rain,0,3,Night,Friday
2026-01-09 04:45:00,INT_02,42,40.07,1,100.0,5.92,Clear,0,2,Night,Friday
2026-01-09 04:45:00,INT_03,35,45.44,0,100.0,1.74,Clear,0,2,Night,Friday
2026-01-09 04:45:00,INT_04,52,42.47,0,100.0,0.96,Clear,0,3,Night,Friday
2026-01-09 05:00:00,INT_01,62,37.02,2,100.0,9.76,Clear,0,3,Morning,Friday
2026-01-09 05:00:00,INT_02,46,41.96,1,100.0,5.61,Clear,0,2,Morning,Friday
2026-01-09 05:00:00,INT_03,33,45.31,1,100.0,7.31,Clear,0,2,Morning,Friday
2026-01-09 05:00:00,INT_04,52,42.91,1,100.0,8.49,Clear,0,3,Morning,Friday
2026-01-09 05:15:00,INT_01,61,37.56,2,100.0,14.11,Rain,0,3,Morning,Friday
2026-01-09 05:15:00,INT_02,49,39.49,2,100.0,9.69,Rain,0,2,Morning,Friday
2026-01-09 05:15:00,INT_03,35,42.25,1,100.0,10.08,Clear,0,2,Morning,Friday
2026-01-09 05:15:00,INT_04,51,35.94,2,100.0,13.75,Fog,0,3,Morning,Friday
2026-01-09 05:30:00,INT_01,62,34.72,2,100.0,14.55,Rain,0,3,Morning,Friday
2026-01-09 05:30:00,INT_02,52,43.84,1,100.0,7.46,Clear,0,2,Morning,Friday
2026-01-09 05:30:00,INT_03,35,25.58,3,100.0,22.35,Fog,1,2,Morning,Friday
2026-01-09 05:30:00,INT_04,53,41.67,2,100.0,11.74,Clear,0,3,Morning,Friday
2026-01-09 05:45:00,INT_01,55,29.73,3,100.0,18.39,Heavy_Rain,0,3,Morning,Friday
2026-01-09 05:45:00,INT_02,47,39.78,1,100.0,6.94,Clear,0,2,Morning,Friday
2026-01-09 05:45:00,INT_03,33,47.16,1,100.0,4.27,Clear,0,2,Morning,Friday
2026-01-09 05:45:00,INT_04,50,44.51,1,100.0,7.33,Clear,0,3,Morning,Friday
2026-01-09 06:00:00,INT_01,60,36.34,2,100.0,13.24,Rain,0,3,Morning,Friday
2026-01-09 06:00:00,INT_02,44,42.44,1,100.0,4.8,Rain,0,2,Morning,Friday
2026-01-09 06:00:00,INT_03,30,25.52,3,100.0,22.29,Rain,1,2,Morning,Friday
2026-01-09 06:00:00,INT_04,50,39.83,1,100.0,5.85,Clear,0,3,Morning,Friday
2026-01-09 06:15:00,INT_01,57,35.08,2,100.0,14.62,Fog,0,3,Morning,Friday
2026-01-09 06:15:00,INT_02,44,40.17,1,100.0,8.05,Clear,0,2,Morning,Friday
2026-01-09 06:15:00,INT_03,39,44.42,1,100.0,1.33,Clear,0,2,Morning,Friday
2026-01-09 06:15:00,INT_04,45,39.85,1,100.0,7.58,Rain,0,3,Morning,Friday
2026-01-09 06:30:00,INT_01,60,31.48,3,100.0,18.65,Fog,0,3,Morning,Friday
2026-01-09 06:30:00,INT_02,48,40.33,1,100.0,10.61,Clear,0,2,Morning,Friday
2026-01-09 06:30:00,INT_03,30,41.82,1,100.0,4.7,Rain,0,2,Morning,Friday
2026-01-09 06:30:00,INT_04,55,39.94,2,100.0,11.17,Clear,0,3,Morning,Friday
2026-01-09 06:45:00,INT_01,57,39.13,2,100.0,10.71,Clear,0,3,Morning,Friday
2026-01-09 06:45:00,INT_02,53,38.89,1,100.0,8.08,Clear,0,2,Morning,Friday
2026-01-09 06:45:00,INT_03,36,38.49,1,100.0,14.55,Rain,0,2,Morning,Friday
2026-01-09 06:45:00,INT_04,42,44.75,0,100.0,0.0,Clear,0,3,Morning,Friday
2026-01-09 07:00:00,INT_01,132,24.95,9,100.0,31.46,Rain,0,3,Morning,Friday
2026-01-09 07:00:00,INT_02,86,34.96,3,100.0,15.23,Clear,0,2,Morning,Friday
2026-01-09 07:00:00,INT_03,61,37.86,2,100.0,11.61,Clear,0,2,Morning,Friday
2026-01-09 07:00:00,INT_04,90,29.02,5,100.0,25.79,Fog,0,3,Morning,Friday
2026-01-09 07:15:00,INT_01,138,27.8,6,100.0,22.53,Clear,0,3,Morning,Friday
2026-01-09 07:15:00,INT_02,95,25.97,6,100.0,28.96,Fog,0,2,Morning,Friday
2026-01-09 07:15:00,INT_03,69,38.23,2,100.0,12.59,Clear,0,2,Morning,Friday
2026-01-09 07:15:00,INT_04,94,32.5,4,100.0,17.82,Clear,0,3,Morning,Friday
2026-01-09 07:30:00,INT_01,119,32.04,5,100.0,24.08,Clear,0,3,Morning,Friday
2026-01-09 07:30:00,INT_02,88,27.62,5,100.0,24.02,Rain,0,2,Morning,Friday
2026-01-09 07:30:00,INT_03,62,34.63,3,100.0,15.8,Clear,0,2,Morning,Friday
2026-01-09 07:30:00,INT_04,97,32.46,5,100.0,25.34,Clear,0,3,Morning,Friday
2026-01-09 07:45:00,INT_01,135,26.68,7,100.0,31.65,Clear,0,3,Morning,Friday
2026-01-09 07:45:00,INT_02,92,31.37,4,100.0,20.66,Clear,0,2,Morning,Friday
2026-01-09 07:45:00,INT_03,63,36.65,1,100.0,12.96,Rain,0,2,Morning,Friday
2026-01-09 07:45:00,INT_04,92,36.41,3,100.0,13.94,Clear,0,3,Morning,Friday
2026-01-09 08:00:00,INT_01,125,27.47,6,100.0,23.85,Clear,0,3,Morning,Friday
2026-01-09 08:00:00,INT_02,95,35.97,3,100.0,10.53,Clear,0,2,Morning,Friday
2026-01-09 08:00:00,INT_03,58,38.27,3,100.0,17.09,Clear,0,2,Morning,Friday
2026-01-09 08:00:00,INT_04,99,25.89,6,100.0,24.35,Fog,0,3,Morning,Friday
2026-01-09 08:15:00,INT_01,135,26.4,8,100.0,31.77,Clear,0,3,Morning,Friday
2026-01-09 08:15:00,INT_02,81,37.89,2,100.0,15.8,Clear,0,2,Morning,Friday
2026-01-09 08:15:00,INT_03,67,39.58,1,100.0,8.11,Clear,0,2,Morning,Friday
2026-01-09 08:15:00,INT_04,93,30.96,4,100.0,20.62,Clear,0,3,Morning,Friday
2026-01-09 08:30:00,INT_01,134,28.16,7,100.0,28.32,Clear,0,3,Morning,Friday
2026-01-09 08:30:00,INT_02,86,38.98,2,100.0,6.38,Clear,0,2,Morning,Friday
2026-01-09 08:30:00,INT_03,63,37.77,2,100.0,12.75,Rain,0,2,Morning,Friday
2026-01-09 08:30:00,INT_04,98,35.36,3,100.0,16.13,Clear,0,3,Morning,Friday
2026-01-09 08:45:00,INT_01,131,26.87,8,100.0,31.53,Clear,0,3,Morning,Friday
2026-01-09 08:45:00,INT_02,95,31.38,5,100.0,22.13,Clear,0,2,Morning,Friday
2026-01-09 08:45:00,INT_03,61,39.38,2,100.0,13.0,Clear,0,2,Morning,Friday
2026-01-09 08:45:00,INT_04,103,22.29,7,100.0,34.35,Heavy_Rain,0,3,Morning,Friday
2026-01-09 09:00:00,INT_01,130,27.32,7,100.0,30.71,Clear,0,3,Morning,Friday
2026-01-09 09:00:00,INT_02,91,35.96,4,100.0,14.7,Clear,0,2,Morning,Friday
2026-01-09 09:00:00,INT_03,64,43.48,1,100.0,2.3,Clear,0,2,Morning,Friday
2026-01-09 09:00:00,INT_04,89,20.72,5,100.0,29.35,Clear,1,3,Morning,Friday
2026-01-09 09:15:00,INT_01,141,25.74,8,100.0,35.22,Clear,0,3,Morning,Friday
2026-01-09 09:15:00,INT_02,92,24.65,5,100.0,25.3,Heavy_Rain,0,2,Morning,Friday
2026-01-09 09:15:00,INT_03,66,34.93,3,100.0,14.94,Rain,0,2,Morning,Friday
2026-01-09 09:15:00,INT_04,90,32.22,5,100.0,23.18,Clear,0,3,Morning,Friday
2026-01-09 09:30:00,INT_01,135,25.71,9,100.0,37.25,Clear,0,3,Morning,Friday
2026-01-09 09:30:00,INT_02,88,33.12,4,100.0,17.85,Rain,0,2,Morning,Friday
2026-01-09 09:30:00,INT_03,61,36.15,3,100.0,13.44,Clear,0,2,Morning,Friday
2026-01-09 09:30:00,INT_04,98,28.34,5,100.0,22.35,Rain,0,3,Morning,Friday
2026-01-09 09:45:00,INT_01,143,26.66,8,100.0,31.04,Clear,0,3,Morning,Friday
2026-01-09 09:45:00,INT_02,88,33.7,3,100.0,15.44,Clear,0,2,Morning,Friday
2026-01-09 09:45:00,INT_03,65,38.55,1,100.0,13.62,Clear,0,2,Morning,Friday
2026-01-09 09:45:00,INT_04,89,36.24,3,100.0,14.43,Clear,0,3,Morning,Friday
2026-01-09 10:00:00,INT_01,63,39.54,1,100.0,9.34,Clear,0,3,Morning,Friday
2026-01-09 10:00:00,INT_02,42,38.09,1,100.0,10.74,Rain,0,2,Morning,Friday
2026-01-09 10:00:00,INT_03,39,36.54,1,100.0,8.91,Fog,0,2,Morning,Friday
2026-01-09 10:00:00,INT_04,58,36.5,2,100.0,13.64,Rain,0,3,Morning,Friday
2026-01-09 10:15:00,INT_01,56,36.4,1,100.0,7.34,Fog,0,3,Morning,Friday
2026-01-09 10:15:00,INT_02,37,44.91,0,100.0,2.67,Clear,0,2,Morning,Friday
2026-01-09 10:15:00,INT_03,31,46.76,0,100.0,0.0,Clear,0,2,Morning,Friday
2026-01-09 10:15:00,INT_04,52,40.81,2,100.0,9.6,Clear,0,3,Morning,Friday
2026-01-09 10:30:00,INT_01,60,39.07,2,100.0,12.55,Clear,0,3,Morning,Friday
2026-01-09 10:30:00,INT_02,48,37.64,1,100.0,12.35,Rain,0,2,Morning,Friday
2026-01-09 10:30:00,INT_03,34,45.04,0,100.0,2.55,Clear,0,2,Morning,Friday
2026-01-09 10:30:00,INT_04,56,42.0,1,100.0,5.44,Clear,0,3,Morning,Friday
2026-01-09 10:45:00,INT_01,75,37.8,2,100.0,14.01,Clear,0,3,Morning,Friday
2026-01-09 10:45:00,INT_02,41,43.04,1,100.0,1.71,Clear,0,2,Morning,Friday
2026-01-09 10:45:00,INT_03,37,43.91,0,100.0,2.99,Clear,0,2,Morning,Friday
2026-01-09 10:45:00,INT_04,54,33.94,3,100.0,16.58,Fog,0,3,Morning,Friday
2026-01-09 11:00:00,INT_01,50,37.73,2,100.0,8.04,Rain,0,3,Morning,Friday
2026-01-09 11:00:00,INT_02,48,41.37,0,100.0,7.95,Rain,0,2,Morning,Friday
2026-01-09 11:00:00,INT_03,35,45.44,0,100.0,2.93,Clear,0,2,Morning,Friday
2026-01-09 11:00:00,INT_04,50,35.97,2,100.0,12.53,Rain,0,3,Morning,Friday
2026-01-09 11:15:00,INT_01,63,35.94,3,100.0,16.21,Clear,0,3,Morning,Friday
2026-01-09 11:15:00,INT_02,42,38.25,1,100.0,10.79,Rain,0,2,Morning,Friday
2026-01-09 11:15:00,INT_03,39,40.59,1,100.0,9.15,Clear,0,2,Morning,Friday
2026-01-09 11:15:00,INT_04,56,36.64,2,100.0,10.09,Rain,0,3,Morning,Friday
2026-01-09 11:30:00,INT_01,62,41.4,1,100.0,7.1,Clear,0,3,Morning,Friday
2026-01-09 11:30:00,INT_02,43,44.3,1,100.0,5.16,Clear,0,2,Morning,Friday
2026-01-09 11:30:00,INT_03,38,43.8,0,100.0,6.06,Clear,0,2,Morning,Friday
2026-01-09 11:30:00,INT_04,56,39.59,2,100.0,9.57,Clear,0,3,Morning,Friday
2026-01-09 11:45:00,INT_01,62,41.9,2,100.0,7.56,Clear,0,3,Morning,Friday
2026-01-09 11:45:00,INT_02,51,41.43,0,100.0,6.26,Clear,0,2,Morning,Friday
2026-01-09 11:45:00,INT_03,35,42.94,0,100.0,1.68,Clear,0,2,Morning,Friday
2026-01-09 11:45:00,INT_04,54,40.52,2,100.0,9.47,Clear,0,3,Morning,Friday
2026-01-09 12:00:00,INT_01,62,32.85,4,100.0,22.95,Clear,0,3,Noon,Friday
2026-01-09 12:00:00,INT_02,42,43.8,0,100.0,3.53,Clear,0,2,Noon,Friday
2026-01-09 12:00:00,INT_03,36,41.07,1,100.0,8.1,Clear,0,2,Noon,Friday
2026-01-09 12:00:00,INT_04,46,46.55,0,100.0,1.22,Clear,0,3,Noon,Friday
2026-01-09 12:15:00,INT_01,61,38.86,2,100.0,13.49,Clear,0,3,Noon,Friday
2026-01-09 12:15:00,INT_02,47,40.03,1,100.0,7.92,Clear,0,2,Noon,Friday
2026-01-09 12:15:00,INT_03,35,28.56,2,100.0,19.59,Heavy_Rain,1,2,Noon,Friday
2026-01-09 12:15:00,INT_04,48,43.28,1,100.0,3.91,Clear,0,3,Noon,Friday
2026-01-09 12:30:00,INT_01,60,42.22,2,100.0,9.41,Clear,0,3,Noon,Friday
2026-01-09 12:30:00,INT_02,47,39.65,2,100.0,8.24,Clear,0,2,Noon,Friday
2026-01-09 12:30:00,INT_03,33,42.64,1,100.0,5.88,Clear,0,2,Noon,Friday
2026-01-09 12:30:00,INT_04,51,38.64,2,100.0,12.82,Clear,0,3,Noon,Friday
2026-01-09 12:45:00,INT_01,57,39.94,1,100.0,8.12,Clear,0,3,Noon,Friday
2026-01-09 12:45:00,INT_02,39,42.78,0,100.0,1.82,Clear,0,2,Noon,Friday
2026-01-09 12:45:00,INT_03,33,46.67,1,100.0,5.73,Clear,0,2,Noon,Friday
2026-01-09 12:45:00,INT_04,52,43.32,1,100.0,6.7,Clear,0,3,Noon,Friday
2026-01-09 13:00:00,INT_01,63,33.68,2,100.0,14.25,Rain,0,3,Noon,Friday
2026-01-09 13:00:00,INT_02,47,43.25,0,100.0,1.01,Clear,0,2,Noon,Friday
2026-01-09 13:00:00,INT_03,36,48.06,0,100.0,1.72,Clear,0,2,Noon,Friday
2026-01-09 13:00:00,INT_04,59,40.17,1,100.0,9.77,Clear,0,3,Noon,Friday
2026-01-09 13:15:00,INT_01,65,37.18,2,100.0,10.54,Clear,0,3,Noon,Friday
2026-01-09 13:15:00,INT_02,44,39.24,1,100.0,5.85,Rain,0,2,Noon,Friday
