Timestamp,Intersection_ID,Vehicle_Count,Avg_Speed,Queue_Length,Occupancy_Pct,Delay_Seconds,Weather,Incident_Flag,Lane_Count,Time_of_Day,Day_of_Week,Hour,Minute,DayOfWeekNum,IsWeekend,IsPeakHour,Weather_Severity,Congestion_Level,Rule_Based_Anomaly_Score
2026-01-08 22:45:00,INT_04,51,42.27,1,100.0,8.04,Clear,0,3,Night,Thursday,22,45,3,0,0,0,Low,0.0
2026-01-08 23:00:00,INT_01,53,37.93,1,100.0,10.32,Clear,0,3,Night,Thursday,23,0,3,0,0,0,Low,0.0
2026-01-08 23:00:00,INT_02,40,49.01,0,100.0,0.0,Clear,0,2,Night,Thursday,23,0,3,0,0,0,Low,0.0
2026-01-08 23:00:00,INT_03,40,40.51,1,100.0,5.58,Clear,0,2,Night,Thursday,23,0,3,0,0,0,Low,0.1112653702046847
2026-01-08 23:00:00,INT_04,49,42.7,1,100.0,3.8,Clear,0,3,Night,Thursday,23,0,3,0,0,0,Low,0.0
2026-01-08 23:15:00,INT_01,63,41.85,1,100.0,8.55,Clear,0,3,Night,Thursday,23,15,3,0,0,0,Low,0.05439330543933055
2026-01-08 23:15:00,INT_02,46,31.35,2,100.0,13.95,Heavy_Rain,0,2,Night,Thursday,23,15,3,0,0,3,Medium,0.19052383565180897
2026-01-08 23:15:00,INT_03,35,35.61,2,100.0,7.31,Heavy_Rain,0,2,Night,Thursday,23,15,3,0,0,3,Medium,0.11648678823967251
2026-01-08 23:15:00,INT_04,58,35.9,2,100.0,15.77,Rain,0,3,Night,Thursday,23,15,3,0,0,1,Medium,0.14687180943771455
2026-01-08 23:30:00,INT_01,60,30.58,2,100.0,14.98,Rain,1,3,Night,Thursday,23,30,3,0,0,1,Medium,0.15850302696752885
2026-01-08 23:30:00,INT_02,47,40.85,2,100.0,11.22,Clear,0,2,Night,Thursday,23,30,3,0,0,0,Medium,0.010752688172043012
2026-01-08 23:30:00,INT_03,33,44.43,1,100.0,6.47,Clear,0,2,Night,Thursday,23,30,3,0,0,0,Low,0.0
2026-01-08 23:30:00,INT_04,47,40.61,1,100.0,7.5,Clear,0,3,Night,Thursday,23,30,3,0,0,0,Low,0.0
2026-01-08 23:45:00,INT_01,67,35.55,3,100.0,12.85,Clear,0,3,Night,Thursday,23,45,3,0,0,0,Medium,0.08706482916769685
2026-01-08 23:45:00,INT_02,39,41.51,1,100.0,5.77,Clear,0,2,Night,Thursday,23,45,3,0,0,0,Low,0.0
2026-01-08 23:45:00,INT_03,33,40.17,1,100.0,9.75,Rain,0,2,Night,Thursday,23,45,3,0,0,1,Low,0.0
2026-01-08 23:45:00,INT_04,56,43.25,1,100.0,4.92,Clear,0,3,Night,Thursday,23,45,3,0,0,0,Low,0.06666666666666667
2026-01-09 00:00:00,INT_01,54,40.64,1,100.0,6.44,Clear,0,3,Night,Friday,0,0,4,0,0,0,Low,0.0
2026-01-09 00:00:00,INT_02,43,40.66,1,100.0,10.04,Rain,0,2,Night,Friday,0,0,4,0,0,1,Low,0.013914572407312068
2026-01-09 00:00:00,INT_03,30,45.19,0,100.0,2.51,Clear,0,2,Night,Friday,0,0,4,0,0,0,Low,0.0
2026-01-09 00:00:00,INT_04,47,42.74,1,100.0,6.77,Clear,0,3,Night,Friday,0,0,4,0,0,0,Low,0.0
2026-01-09 00:15:00,INT_01,65,43.74,0,100.0,5.79,Clear,0,3,Night,Friday,0,15,4,0,0,0,Low,0.06776180698151951
2026-01-09 00:15:00,INT_02,44,38.53,1,100.0,5.88,Clear,0,2,Night,Friday,0,15,4,0,0,0,Low,0.054246440844378845
2026-01-09 00:15:00,INT_03,37,47.03,1,100.0,5.39,Clear,0,2,Night,Friday,0,15,4,0,0,0,Low,0.06474820143884892
2026-01-09 00:15:00,INT_04,47,42.55,1,100.0,7.44,Clear,0,3,Night,Friday,0,15,4,0,0,0,Low,0.0
2026-01-09 00:30:00,INT_01,57,27.54,2,100.0,17.77,Clear,1,3,Night,Friday,0,30,4,0,0,0,Medium,0.26304522344126313
2026-01-09 00:30:00,INT_02,37,41.29,1,100.0,5.01,Rain,0,2,Night,Friday,0,30,4,0,0,1,Low,0.0
2026-01-09 00:30:00,INT_03,40,40.51,1,100.0,5.04,Clear,0,2,Night,Friday,0,30,4,0,0,0,Low,0.16547130425044965
2026-01-09 00:30:00,INT_04,48,35.81,2,100.0,13.25,Rain,0,3,Night,Friday,0,30,4,0,0,1,Medium,0.12076849891047468
2026-01-09 00:45:00,INT_01,57,27.3,3,100.0,19.82,Heavy_Rain,0,3,Night,Friday,0,45,4,0,0,3,Medium,0.2340335987093606
2026-01-09 00:45:00,INT_02,47,39.42,1,100.0,7.25,Rain,0,2,Night,Friday,0,45,4,0,0,1,Low,0.11871316713938156
2026-01-09 00:45:00,INT_03,36,45.08,1,100.0,4.93,Clear,0,2,Night,Friday,0,45,4,0,0,0,Low,0.014084507042253521
2026-01-09 00:45:00,INT_04,54,35.6,2,100.0,17.74,Clear,1,3,Night,Friday,0,45,4,0,0,0,Medium,0.17169701007015326
2026-01-09 01:00:00,INT_01,68,32.61,3,100.0,19.58,Rain,0,3,Night,Friday,1,0,4,0,0,1,Medium,0.17559602380754297
2026-01-09 01:00:00,INT_02,41,42.54,0,100.0,6.63,Clear,0,2,Night,Friday,1,0,4,0,0,0,Low,0.0
2026-01-09 01:00:00,INT_03,37,42.71,1,100.0,5.62,Clear,0,2,Night,Friday,1,0,4,0,0,0,Low,0.05338078291814947
2026-01-09 01:00:00,INT_04,43,39.32,1,100.0,8.1,Rain,0,3,Night,Friday,1,0,4,0,0,1,Low,0.0038634492368105236
2026-01-09 01:15:00,INT_01,64,40.45,1,100.0,5.98,Clear,0,3,Night,Friday,1,15,4,0,0,0,Low,0.04065040650406504
2026-01-09 01:15:00,INT_02,46,36.7,2,100.0,13.07,Rain,0,2,Night,Friday,1,15,4,0,0,1,Medium,0.15654815725704357
2026-01-09 01:15:00,INT_03,35,32.84,2,100.0,16.62,Heavy_Rain,0,2,Night,Friday,1,15,4,0,0,3,Medium,0.22262989702923422
2026-01-09 01:15:00,INT_04,57,38.61,2,100.0,11.36,Clear,0,3,Night,Friday,1,15,4,0,0,0,Medium,0.17303077468231776
2026-01-09 01:30:00,INT_01,64,42.29,1,100.0,5.87,Clear,0,3,Night,Friday,1,30,4,0,0,0,Low,0.03225806451612903
2026-01-09 01:30:00,INT_02,46,42.02,1,100.0,6.07,Clear,0,2,Night,Friday,1,30,4,0,0,0,Low,0.0728862973760933
2026-01-09 01:30:00,INT_03,36,44.0,0,100.0,1.98,Clear,0,2,Night,Friday,1,30,4,0,0,0,Low,0.014084507042253521
2026-01-09 01:30:00,INT_04,45,41.66,1,100.0,10.32,Clear,0,3,Night,Friday,1,30,4,0,0,0,Low,0.0
2026-01-09 01:45:00,INT_01,58,40.87,1,100.0,9.45,Clear,0,3,Night,Friday,1,45,4,0,0,0,Low,0.0
2026-01-09 01:45:00,INT_02,49,35.34,2,100.0,10.03,Fog,0,2,Night,Friday,1,45,4,0,0,2,Medium,0.21721144422217142
2026-01-09 01:45:00,INT_03,35,39.75,2,100.0,6.36,Clear,0,2,Night,Friday,1,45,4,0,0,0,Medium,0.0566877280412922
2026-01-09 01:45:00,INT_04,48,35.17,2,100.0,12.84,Rain,0,3,Night,Friday,1,45,4,0,0,1,Medium,0.09664162332241706
2026-01-09 02:00:00,INT_01,63,34.43,2,100.0,15.33,Rain,0,3,Night,Friday,2,0,4,0,0,1,Medium,0.0638073505514643
2026-01-09 02:00:00,INT_02,48,37.42,1,100.0,11.05,Rain,0,2,Night,Friday,2,0,4,0,0,1,Low,0.11699778540823348
2026-01-09 02:00:00,INT_03,33,45.69,0,100.0,0.0,Clear,0,2,Night,Friday,2,0,4,0,0,0,Low,0.0
2026-01-09 02:00:00,INT_04,43,45.39,1,100.0,3.21,Clear,0,3,Night,Friday,2,0,4,0,0,0,Low,0.0
2026-01-09 02:15:00,INT_01,57,38.53,1,100.0,8.67,Clear,0,3,Night,Friday,2,15,4,0,0,0,Low,0.0
2026-01-09 02:15:00,INT_02,39,44.7,1,100.0,5.01,Clear,0,2,Night,Friday,2,15,4,0,0,0,Low,0.0
2026-01-09 02:15:00,INT_03,30,44.17,1,100.0,6.63,Clear,0,2,Night,Friday,2,15,4,0,0,0,Low,0.0
2026-01-09 02:15:00,INT_04,56,41.48,2,100.0,10.42,Clear,0,3,Night,Friday,2,15,4,0,0,0,Medium,0.13705583756345177
2026-01-09 02:30:00,INT_01,64,40.04,1,100.0,6.64,Clear,0,3,Night,Friday,2,30,4,0,0,0,Low,0.03434343434343434
2026-01-09 02:30:00,INT_02,48,41.14,1,100.0,5.93,Clear,0,2,Night,Friday,2,30,4,0,0,0,Low,0.054945054945054944
2026-01-09 02:30:00,INT_03,37,47.51,0,100.0,3.28,Clear,0,2,Night,Friday,2,30,4,0,0,0,Low,0.06093189964157706
2026-01-09 02:30:00,INT_04,48,40.33,1,100.0,4.02,Clear,0,3,Night,Friday,2,30,4,0,0,0,Low,0.0
2026-01-09 02:45:00,INT_01,49,39.65,1,100.0,7.38,Clear,0,3,Night,Friday,2,45,4,0,0,0,Low,0.0
2026-01-09 02:45:00,INT_02,43,46.55,0,100.0,1.22,Clear,0,2,Night,Friday,2,45,4,0,0,0,Low,0.0
2026-01-09 02:45:00,INT_03,38,45.02,0,100.0,2.75,Clear,0,2,Night,Friday,2,45,4,0,0,0,Low,0.08185053380782918
2026-01-09 02:45:00,INT_04,55,39.25,2,100.0,9.6,Clear,0,3,Night,Friday,2,45,4,0,0,0,Medium,0.1363704252787818
2026-01-09 03:00:00,INT_01,61,40.68,2,100.0,12.6,Clear,0,3,Night,Friday,3,0,4,0,0,0,Medium,0.016666666666666666
2026-01-09 03:00:00,INT_02,44,43.66,0,100.0,9.89,Clear,0,2,Night,Friday,3,0,4,0,0,0,Low,0.0
2026-01-09 03:00:00,INT_03,33,40.17,1,100.0,6.06,Clear,0,2,Night,Friday,3,0,4,0,0,0,Low,0.05245466607695715
2026-01-09 03:00:00,INT_04,51,35.68,2,100.0,10.23,Fog,0,3,Night,Friday,3,0,4,0,0,2,Medium,0.11358149208579948
2026-01-09 03:15:00,INT_01,57,39.69,1,100.0,10.01,Clear,0,3,Night,Friday,3,15,4,0,0,0,Low,0.0
2026-01-09 03:15:00,INT_02,50,40.93,1,100.0,9.46,Clear,0,2,Night,Friday,3,15,4,0,0,0,Low,0.10293971742811353
2026-01-09 03:15:00,INT_03,31,45.28,1,100.0,3.71,Clear,0,2,Night,Friday,3,15,4,0,0,0,Low,0.0
2026-01-09 03:15:00,INT_04,47,36.22,1,100.0,11.98,Rain,0,3,Night,Friday,3,15,4,0,0,1,Low,0.08065232565518121
2026-01-09 03:30:00,INT_01,63,40.78,1,100.0,4.91,Clear,0,3,Night,Friday,3,30,4,0,0,0,Low,0.06779661016949153
2026-01-09 03:30:00,INT_02,47,42.72,1,100.0,7.2,Clear,0,2,Night,Friday,3,30,4,0,0,0,Low,0.021739130434782608
2026-01-09 03:30:00,INT_03,36,38.72,1,100.0,10.87,Clear,1,2,Night,Friday,3,30,4,0,0,0,Low,0.16048633299073659
2026-01-09 03:30:00,INT_04,46,42.2,1,100.0,5.43,Clear,0,3,Night,Friday,3,30,4,0,0,0,Low,0.0
2026-01-09 03:45:00,INT_01,61,39.38,2,100.0,10.69,Clear,0,3,Night,Friday,3,45,4,0,0,0,Medium,0.02736842105263158
2026-01-09 03:45:00,INT_02,43,29.35,2,100.0,13.72,Heavy_Rain,0,2,Night,Friday,3,45,4,0,0,3,Medium,0.280791496921616
2026-01-09 03:45:00,INT_03,34,45.14,0,100.0,0.98,Clear,0,2,Night,Friday,3,45,4,0,0,0,Low,0.0
2026-01-09 03:45:00,INT_04,49,34.17,2,100.0,11.75,Fog,0,3,Night,Friday,3,45,4,0,0,2,Medium,0.13141840366039642
2026-01-09 04:00:00,INT_01,62,31.36,3,100.0,15.36,Fog,0,3,Night,Friday,4,0,4,0,0,2,Medium,0.2374102452008659
2026-01-09 04:00:00,INT_02,44,43.98,0,100.0,1.29,Clear,0,2,Night,Friday,4,0,4,0,0,0,Low,0.0
2026-01-09 04:00:00,INT_03,36,42.8,1,100.0,6.79,Clear,0,2,Night,Friday,4,0,4,0,0,0,Low,0.06564949399386492
2026-01-09 04:00:00,INT_04,54,34.78,2,100.0,14.45,Rain,0,3,Night,Friday,4,0,4,0,0,1,Medium,0.14910731192838733
2026-01-09 04:15:00,INT_01,62,40.87,1,100.0,11.11,Clear,0,3,Night,Friday,4,15,4,0,0,0,Low,0.03549060542797495
2026-01-09 04:15:00,INT_02,39,46.73,0,100.0,3.06,Clear,0,2,Night,Friday,4,15,4,0,0,0,Low,0.0
2026-01-09 04:15:00,INT_03,39,45.54,0,100.0,1.64,Rain,0,2,Night,Friday,4,15,4,0,0,1,Low,0.09859154929577464
2026-01-09 04:15:00,INT_04,43,38.26,1,100.0,5.49,Rain,0,3,Night,Friday,4,15,4,0,0,1,Low,0.0
2026-01-09 04:30:00,INT_01,62,37.66,2,100.0,10.54,Clear,0,3,Night,Friday,4,30,4,0,0,0,Medium,0.0681807225649122
2026-01-09 04:30:00,INT_02,48,44.49,0,100.0,6.27,Clear,0,2,Night,Friday,4,30,4,0,0,0,Low,0.07262569832402235
2026-01-09 04:30:00,INT_03,33,40.18,1,100.0,10.5,Rain,0,2,Night,Friday,4,30,4,0,0,1,Low,0.06244713431529815
2026-01-09 04:30:00,INT_04,53,41.75,1,100.0,8.61,Clear,0,3,Night,Friday,4,30,4,0,0,0,Low,0.06532663316582915
2026-01-09 04:45:00,INT_01,61,36.33,2,100.0,15.85,Rain,0,3,Night,Friday,4,45,4,0,0,1,Medium,0.052518337408313
2026-01-09 04:45:00,INT_02,42,40.07,1,100.0,5.92,Clear,0,2,Night,Friday,4,45,4,0,0,0,Low,0.0342542102250473
2026-01-09 04:45:00,INT_03,35,45.44,0,100.0,1.74,Clear,0,2,Night,Friday,4,45,4,0,0,0,Low,0.010830324909747292
2026-01-09 04:45:00,INT_04,52,42.47,0,100.0,0.96,Clear,0,3,Night,Friday,4,45,4,0,0,0,Low,0.053164556962025315
2026-01-09 05:00:00,INT_01,62,37.02,2,100.0,9.76,Clear,0,3,Morning,Friday,5,0,4,0,0,0,Medium,0.035109393653531905
2026-01-09 05:00:00,INT_02,46,41.96,1,100.0,5.61,Clear,0,2,Morning,Friday,5,0,4,0,0,0,Low,0.025069637883008356
2026-01-09 05:00:00,INT_03,33,45.31,1,100.0,7.31,Clear,0,2,Morning,Friday,5,0,4,0,0,0,Low,0.0
2026-01-09 05:00:00,INT_04,52,42.91,1,100.0,8.49,Clear,0,3,Morning,Friday,5,0,4,0,0,0,Low,0.050505050505050504
2026-01-09 05:15:00,INT_01,61,37.56,2,100.0,14.11,Rain,0,3,Morning,Friday,5,15,4,0,0,1,Medium,0.0015948963317384973
2026-01-09 05:15:00,INT_02,49,39.49,2,100.0,9.69,Rain,0,2,Morning,Friday,5,15,4,0,0,1,Medium,0.13411559330207035
2026-01-09 05:15:00,INT_03,35,42.25,1,100.0,10.08,Clear,0,2,Morning,Friday,5,15,4,0,0,0,Low,0.021367768834327394
2026-01-09 05:15:00,INT_04,51,35.94,2,100.0,13.75,Fog,0,3,Morning,Friday,5,15,4,0,0,2,Medium,0.09987711213517676
2026-01-09 05:30:00,INT_01,62,34.72,2,100.0,14.55,Rain,0,3,Morning,Friday,5,30,4,0,0,1,Medium,0.06420658978152594
2026-01-09 05:30:00,INT_02,52,43.84,1,100.0,7.46,Clear,0,2,Morning,Friday,5,30,4,0,0,0,Low,0.14600550964187328
2026-01-09 05:30:00,INT_03,35,25.58,3,100.0,22.35,Fog,1,2,Morning,Friday,5,30,4,0,0,2,Medium,0.38405971586804716
2026-01-09 05:30:00,INT_04,53,41.67,2,100.0,11.74,Clear,0,3,Morning,Friday,5,30,4,0,0,0,Medium,0.04176904176904177
2026-01-09 05:45:00,INT_01,55,29.73,3,100.0,18.39,Heavy_Rain,0,3,Morning,Friday,5,45,4,0,0,3,Medium,0.16620508326029798
2026-01-09 05:45:00,INT_02,47,39.78,1,100.0,6.94,Clear,0,2,Morning,Friday,5,45,4,0,0,0,Low,0.08945822569800778
2026-01-09 05:45:00,INT_03,33,47.16,1,100.0,4.27,Clear,0,2,Morning,Friday,5,45,4,0,0,0,Low,0.0
2026-01-09 05:45:00,INT_04,50,44.51,1,100.0,7.33,Clear,0,3,Morning,Friday,5,45,4,0,0,0,Low,0.0
2026-01-09 06:00:00,INT_01,60,36.34,2,100.0,13.24,Rain,0,3,Morning,Friday,6,0,4,0,0,1,Medium,0.0
2026-01-09 06:00:00,INT_02,44,42.44,1,100.0,4.8,Rain,0,2,Morning,Friday,6,0,4,0,0,1,Low,0.0
2026-01-09 06:00:00,INT_03,30,25.52,3,100.0,22.29,Rain,1,2,Morning,Friday,6,0,4,0,0,1,Medium,0.3559215092434853
2026-01-09 06:00:00,INT_04,50,39.83,1,100.0,5.85,Clear,0,3,Morning,Friday,6,0,4,0,0,0,Low,0.026577870104478492
2026-01-09 06:15:00,INT_01,57,35.08,2,100.0,14.62,Fog,0,3,Morning,Friday,6,15,4,0,0,2,Medium,0.013359583743496032
2026-01-09 06:15:00,INT_02,44,40.17,1,100.0,8.05,Clear,0,2,Morning,Friday,6,15,4,0,0,0,Low,0.032747411509751974
2026-01-09 06:15:00,INT_03,39,44.42,1,100.0,1.33,Clear,0,2,Morning,Friday,6,15,4,0,0,0,Low,0.14285714285714285
2026-01-09 06:15:00,INT_04,45,39.85,1,100.0,7.58,Rain,0,3,Morning,Friday,6,15,4,0,0,1,Low,0.03079682607241644
2026-01-09 06:30:00,INT_01,60,31.48,3,100.0,18.65,Fog,0,3,Morning,Friday,6,30,4,0,0,2,Medium,0.0991312721283216
2026-01-09 06:30:00,INT_02,48,40.33,1,100.0,10.61,Clear,0,2,Morning,Friday,6,30,4,0,0,0,Low,0.048839386145000205
2026-01-09 06:30:00,INT_03,30,41.82,1,100.0,4.7,Rain,0,2,Morning,Friday,6,30,4,0,0,1,Low,0.0
2026-01-09 06:30:00,INT_04,55,39.94,2,100.0,11.17,Clear,0,3,Morning,Friday,6,30,4,0,0,0,Medium,0.10166443686792405
2026-01-09 06:45:00,INT_01,57,39.13,2,100.0,10.71,Clear,0,3,Morning,Friday,6,45,4,0,0,0,Medium,0.0
2026-01-09 06:45:00,INT_02,53,38.89,1,100.0,8.08,Clear,0,2,Morning,Friday,6,45,4,0,0,0,Low,0.15532125105928235
2026-01-09 06:45:00,INT_03,36,38.49,1,100.0,14.55,Rain,0,2,Morning,Friday,6,45,4,0,0,1,Low,0.07119947290279534
2026-01-09 06:45:00,INT_04,42,44.75,0,100.0,0.0,Clear,0,3,Morning,Friday,6,45,4,0,0,0,Low,0.0
2026-01-09 07:00:00,INT_01,132,24.95,9,100.0,31.46,Rain,0,3,Morning,Friday,7,0,4,0,1,1,High,1.1991414506990201
2026-01-09 07:00:00,INT_02,86,34.96,3,100.0,15.23,Clear,0,2,Morning,Friday,7,0,4,0,1,0,Medium,0.7522043309929152
2026-01-09 07:00:00,INT_03,61,37.86,2,100.0,11.61,Clear,0,2,Morning,Friday,7,0,4,0,1,0,Medium,0.632832856469768
2026-01-09 07:00:00,INT_04,90,29.02,5,100.0,25.79,Fog,0,3,Morning,Friday,7,0,4,0,1,2,High,0.9155516087394837
2026-01-09 07:15:00,INT_01,138,27.8,6,100.0,22.53,Clear,0,3,Morning,Friday,7,15,4,0,1,0,High,0.9198523833404056
2026-01-09 07:15:00,INT_02,95,25.97,6,100.0,28.96,Fog,0,2,Morning,Friday,7,15,4,0,1,2,High,0.9423569348430973
2026-01-09 07:15:00,INT_03,69,38.23,2,100.0,12.59,Clear,0,2,Morning,Friday,7,15,4,0,1,0,Medium,0.6576576576576577
2026-01-09 07:15:00,INT_04,94,32.5,4,100.0,17.82,Clear,0,3,Morning,Friday,7,15,4,0,1,0,High,0.7367909600604168
2026-01-09 07:30:00,INT_01,119,32.04,5,100.0,24.08,Clear,0,3,Morning,Friday,7,30,4,0,1,0,High,0.40502630491161085
2026-01-09 07:30:00,INT_02,88,27.62,5,100.0,24.02,Rain,0,2,Morning,Friday,7,30,4,0,1,1,High,0.6325485153974455
2026-01-09 07:30:00,INT_03,62,34.63,3,100.0,15.8,Clear,0,2,Morning,Friday,7,30,4,0,1,0,Medium,0.4786767489912266
2026-01-09 07:30:00,INT_04,97,32.46,5,100.0,25.34,Clear,0,3,Morning,Friday,7,30,4,0,1,0,High,0.6263217366018209
2026-01-09 07:45:00,INT_01,135,26.68,7,100.0,31.65,Clear,0,3,Morning,Friday,7,45,4,0,1,0,High,0.5828297242301708
2026-01-09 07:45:00,INT_02,92,31.37,4,100.0,20.66,Clear,0,2,Morning,Friday,7,45,4,0,1,0,High,0.44746309591030087
2026-01-09 07:45:00,INT_03,63,36.65,1,100.0,12.96,Rain,0,2,Morning,Friday,7,45,4,0,1,1,Low,0.30715884478400446
2026-01-09 07:45:00,INT_04,92,36.41,3,100.0,13.94,Clear,0,3,Morning,Friday,7,45,4,0,1,0,Medium,0.31446108248258375
2026-01-09 08:00:00,INT_01,125,27.47,6,100.0,23.85,Clear,0,3,Morning,Friday,8,0,4,0,1,0,High,0.3167305657478905
2026-01-09 08:00:00,INT_02,95,35.97,3,100.0,10.53,Clear,0,2,Morning,Friday,8,0,4,0,1,0,Medium,0.26455906821963393
2026-01-09 08:00:00,INT_03,58,38.27,3,100.0,17.09,Clear,0,2,Morning,Friday,8,0,4,0,1,0,Medium,0.12361230221746441
2026-01-09 08:00:00,INT_04,99,25.89,6,100.0,24.35,Fog,0,3,Morning,Friday,8,0,4,0,1,2,High,0.5523479748813793
2026-01-09 08:15:00,INT_01,135,26.4,8,100.0,31.77,Clear,0,3,Morning,Friday,8,15,4,0,1,0,High,0.30356325139898943
2026-01-09 08:15:00,INT_02,81,37.89,2,100.0,15.8,Clear,0,2,Morning,Friday,8,15,4,0,1,0,Medium,0.01567398119122257
2026-01-09 08:15:00,INT_03,67,39.58,1,100.0,8.11,Clear,0,2,Morning,Friday,8,15,4,0,1,0,Low,0.20179372197309417
2026-01-09 08:15:00,INT_04,93,30.96,4,100.0,20.62,Clear,0,3,Morning,Friday,8,15,4,0,1,0,High,0.2130444313074617
2026-01-09 08:30:00,INT_01,134,28.16,7,100.0,28.32,Clear,0,3,Morning,Friday,8,30,4,0,1,0,High,0.1310824165589243
2026-01-09 08:30:00,INT_02,86,38.98,2,100.0,6.38,Clear,0,2,Morning,Friday,8,30,4,0,1,0,Medium,0.01775147928994083
2026-01-09 08:30:00,INT_03,63,37.77,2,100.0,12.75,Rain,0,2,Morning,Friday,8,30,4,0,1,1,Medium,0.05219206680584551
2026-01-09 08:30:00,INT_04,98,35.36,3,100.0,16.13,Clear,0,3,Morning,Friday,8,30,4,0,1,0,Medium,0.11205673758865248
2026-01-09 08:45:00,INT_01,131,26.87,8,100.0,31.53,Clear,0,3,Morning,Friday,8,45,4,0,1,0,High,0.024549621091800138
2026-01-09 08:45:00,INT_02,95,31.38,5,100.0,22.13,Clear,0,2,Morning,Friday,8,45,4,0,1,0,High,0.10809073351622217
2026-01-09 08:45:00,INT_03,61,39.38,2,100.0,13.0,Clear,0,2,Morning,Friday,8,45,4,0,1,0,Medium,0.0
2026-01-09 08:45:00,INT_04,103,22.29,7,100.0,34.35,Heavy_Rain,0,3,Morning,Friday,8,45,4,0,1,3,High,0.3475543503466734
2026-01-09 09:00:00,INT_01,130,27.32,7,100.0,30.71,Clear,0,3,Morning,Friday,9,0,4,0,1,0,High,0.018766274580228098
2026-01-09 09:00:00,INT_02,91,35.96,4,100.0,14.7,Clear,0,2,Morning,Friday,9,0,4,0,1,0,High,0.006915629322268326
2026-01-09 09:00:00,INT_03,64,43.48,1,100.0,2.3,Clear,0,2,Morning,Friday,9,0,4,0,1,0,Low,0.009861932938856016
2026-01-09 09:00:00,INT_04,89,20.72,5,100.0,29.35,Clear,1,3,Morning,Friday,9,0,4,0,1,0,High,0.29937867196415735
2026-01-09 09:15:00,INT_01,141,25.74,8,100.0,35.22,Clear,0,3,Morning,Friday,9,15,4,0,1,0,High,0.14116989046842227
2026-01-09 09:15:00,INT_02,92,24.65,5,100.0,25.3,Heavy_Rain,0,2,Morning,Friday,9,15,4,0,1,3,High,0.2747428802466328
2026-01-09 09:15:00,INT_03,66,34.93,3,100.0,14.94,Rain,0,2,Morning,Friday,9,15,4,0,1,1,Medium,0.1304901625227204
2026-01-09 09:15:00,INT_04,90,32.22,5,100.0,23.18,Clear,0,3,Morning,Friday,9,15,4,0,1,0,High,0.0
2026-01-09 09:30:00,INT_01,135,25.71,9,100.0,37.25,Clear,0,3,Morning,Friday,9,30,4,0,1,0,High,0.053581073895467325
2026-01-09 09:30:00,INT_02,88,33.12,4,100.0,17.85,Rain,0,2,Morning,Friday,9,30,4,0,1,1,High,0.016188920243576467
2026-01-09 09:30:00,INT_03,61,36.15,3,100.0,13.44,Clear,0,2,Morning,Friday,9,30,4,0,1,0,Medium,0.055550112667777166
2026-01-09 09:30:00,INT_04,98,28.34,5,100.0,22.35,Rain,0,3,Morning,Friday,9,30,4,0,1,1,High,0.05242968385358221
2026-01-09 09:45:00,INT_01,143,26.66,8,100.0,31.04,Clear,0,3,Morning,Friday,9,45,4,0,1,0,High,0.07007589629490234
2026-01-09 09:45:00,INT_02,88,33.7,3,100.0,15.44,Clear,0,2,Morning,Friday,9,45,4,0,1,0,Medium,0.007546475243879826
2026-01-09 09:45:00,INT_03,65,38.55,1,100.0,13.62,Clear,0,2,Morning,Friday,9,45,4,0,1,0,Low,0.0297029702970297
2026-01-09 09:45:00,INT_04,89,36.24,3,100.0,14.43,Clear,0,3,Morning,Friday,9,45,4,0,1,0,Medium,0.0
2026-01-09 10:00:00,INT_01,63,39.54,1,100.0,9.34,Clear,0,3,Morning,Friday,10,0,4,0,0,0,Low,0.0
2026-01-09 10:00:00,INT_02,42,38.09,1,100.0,10.74,Rain,0,2,Morning,Friday,10,0,4,0,0,1,Low,0.0
2026-01-09 10:00:00,INT_03,39,36.54,1,100.0,8.91,Fog,0,2,Morning,Friday,10,0,4,0,0,2,Low,0.045890723937593844
2026-01-09 10:00:00,INT_04,58,36.5,2,100.0,13.64,Rain,0,3,Morning,Friday,10,0,4,0,0,1,Medium,0.0
2026-01-09 10:15:00,INT_01,56,36.4,1,100.0,7.34,Fog,0,3,Morning,Friday,10,15,4,0,0,2,Low,0.0
2026-01-09 10:15:00,INT_02,37,44.91,0,100.0,2.67,Clear,0,2,Morning,Friday,10,15,4,0,0,0,Low,0.0
2026-01-09 10:15:00,INT_03,31,46.76,0,100.0,0.0,Clear,0,2,Morning,Friday,10,15,4,0,0,0,Low,0.0
2026-01-09 10:15:00,INT_04,52,40.81,2,100.0,9.6,Clear,0,3,Morning,Friday,10,15,4,0,0,0,Medium,0.0
2026-01-09 10:30:00,INT_01,60,39.07,2,100.0,12.55,Clear,0,3,Morning,Friday,10,30,4,0,0,0,Medium,0.0
2026-01-09 10:30:00,INT_02,48,37.64,1,100.0,12.35,Rain,0,2,Morning,Friday,10,30,4,0,0,1,Low,0.0
2026-01-09 10:30:00,INT_03,34,45.04,0,100.0,2.55,Clear,0,2,Morning,Friday,10,30,4,0,0,0,Low,0.0
2026-01-09 10:30:00,INT_04,56,42.0,1,100.0,5.44,Clear,0,3,Morning,Friday,10,30,4,0,0,0,Low,0.0
2026-01-09 10:45:00,INT_01,75,37.8,2,100.0,14.01,Clear,0,3,Morning,Friday,10,45,4,0,0,0,Medium,0.0
